# wavenumber (k), Specular Transmittance [-]
225.38897000,  0.19259000
225.63002000,  0.19317000
225.87108000,  0.19359000
226.11214000,  0.19378000
226.35320000,  0.19382000
226.59425000,  0.19388000
226.83531000,  0.19419000
227.07637000,  0.19478000
227.31743000,  0.19546000
227.55849000,  0.19597000
227.79954000,  0.19611000
228.04060000,  0.19592000
228.28166000,  0.19554000
228.52272000,  0.19517000
228.76377000,  0.19486000
229.00483000,  0.19463000
229.24589000,  0.19447000
229.48695000,  0.19437000
229.72801000,  0.19434000
229.96906000,  0.19436000
230.21012000,  0.19437000
230.45118000,  0.19429000
230.69224000,  0.19408000
230.93329000,  0.19374000
231.17435000,  0.19331000
231.41541000,  0.19286000
231.65647000,  0.19248000
231.89752000,  0.19223000
232.13858000,  0.19215000
232.37964000,  0.19217000
232.62070000,  0.19217000
232.86176000,  0.19201000
233.10281000,  0.19158000
233.34387000,  0.19089000
233.58493000,  0.19002000
233.82599000,  0.18911000
234.06704000,  0.18826000
234.30810000,  0.18752000
234.54916000,  0.18688000
234.79022000,  0.18629000
235.03127000,  0.18571000
235.27233000,  0.18511000
235.51339000,  0.18446000
235.75445000,  0.18380000
235.99551000,  0.18314000
236.23656000,  0.18249000
236.47762000,  0.18185000
236.71868000,  0.18116000
236.95974000,  0.18042000
237.20079000,  0.17961000
237.44185000,  0.17877000
237.68291000,  0.17796000
237.92397000,  0.17723000
238.16503000,  0.17662000
238.40608000,  0.17612000
238.64714000,  0.17567000
238.88820000,  0.17522000
239.12926000,  0.17471000
239.37031000,  0.17415000
239.61137000,  0.17358000
239.85243000,  0.17308000
240.09349000,  0.17270000
240.33454000,  0.17245000
240.57560000,  0.17231000
240.81666000,  0.17224000
241.05772000,  0.17223000
241.29878000,  0.17228000
241.53983000,  0.17241000
241.78089000,  0.17258000
242.02195000,  0.17272000
242.26301000,  0.17282000
242.50406000,  0.17289000
242.74512000,  0.17301000
242.98618000,  0.17322000
243.22724000,  0.17347000
243.46830000,  0.17367000
243.70935000,  0.17370000
243.95041000,  0.17353000
244.19147000,  0.17324000
244.43253000,  0.17296000
244.67358000,  0.17279000
244.91464000,  0.17276000
245.15570000,  0.17279000
245.39676000,  0.17280000
245.63781000,  0.17274000
245.87887000,  0.17261000
246.11993000,  0.17249000
246.36099000,  0.17238000
246.60205000,  0.17224000
246.84310000,  0.17199000
247.08416000,  0.17160000
247.32522000,  0.17109000
247.56628000,  0.17054000
247.80733000,  0.16999000
248.04839000,  0.16947000
248.28945000,  0.16895000
248.53051000,  0.16840000
248.77156000,  0.16777000
249.01262000,  0.16699000
249.25368000,  0.16607000
249.49474000,  0.16507000
249.73580000,  0.16415000
249.97685000,  0.16342000
250.21791000,  0.16288000
250.45897000,  0.16244000
250.70003000,  0.16195000
250.94108000,  0.16133000
251.18214000,  0.16058000
251.42320000,  0.15976000
251.66426000,  0.15890000
251.90532000,  0.15800000
252.14637000,  0.15703000
252.38743000,  0.15602000
252.62849000,  0.15506000
252.86955000,  0.15427000
253.11060000,  0.15367000
253.35166000,  0.15316000
253.59272000,  0.15255000
253.83378000,  0.15164000
254.07483000,  0.15040000
254.31589000,  0.14893000
254.55695000,  0.14747000
254.79801000,  0.14619000
255.03907000,  0.14517000
255.28012000,  0.14435000
255.52118000,  0.14358000
255.76224000,  0.14271000
256.00330000,  0.14165000
256.24435000,  0.14046000
256.48541000,  0.13928000
256.72647000,  0.13824000
256.96753000,  0.13741000
257.20858000,  0.13672000
257.44964000,  0.13604000
257.69070000,  0.13525000
257.93176000,  0.13434000
258.17282000,  0.13336000
258.41387000,  0.13236000
258.65493000,  0.13140000
258.89599000,  0.13050000
259.13705000,  0.12966000
259.37810000,  0.12888000
259.61916000,  0.12812000
259.86022000,  0.12731000
