# wavenumber (k), Specular Transmittance [-]
238.88820000,  0.01000000
239.12926000,  0.01006000
239.37031000,  0.01011000
239.61137000,  0.01007000
239.85243000,  0.00993000
240.09349000,  0.00973000
240.33454000,  0.00962000
240.57560000,  0.00967000
240.81666000,  0.00990000
241.05772000,  0.01018000
241.29878000,  0.01038000
241.53983000,  0.01043000
241.78089000,  0.01035000
242.02195000,  0.01025000
242.26301000,  0.01018000
242.50406000,  0.01016000
242.74512000,  0.01016000
242.98618000,  0.01009000
243.22724000,  0.00992000
243.46830000,  0.00970000
243.70935000,  0.00954000
243.95041000,  0.00954000
244.19147000,  0.00978000
244.43253000,  0.01017000
244.67358000,  0.01057000
244.91464000,  0.01079000
245.15570000,  0.01078000
245.39676000,  0.01057000
245.63781000,  0.01031000
245.87887000,  0.01011000
246.11993000,  0.01001000
246.36099000,  0.01000000
246.60205000,  0.01007000
246.84310000,  0.01021000
247.08416000,  0.01038000
247.32522000,  0.01049000
247.56628000,  0.01047000
247.80733000,  0.01029000
248.04839000,  0.01003000
248.28945000,  0.00984000
248.53051000,  0.00979000
248.77156000,  0.00988000
249.01262000,  0.01003000
249.25368000,  0.01014000
249.49474000,  0.01019000
249.73580000,  0.01017000
249.97685000,  0.01012000
250.21791000,  0.01006000
250.45897000,  0.01000000
250.70003000,  0.00996000
250.94108000,  0.00994000
251.18214000,  0.00993000
251.42320000,  0.00991000
251.66426000,  0.00986000
251.90532000,  0.00973000
252.14637000,  0.00957000
252.38743000,  0.00942000
252.62849000,  0.00937000
252.86955000,  0.00944000
253.11060000,  0.00958000
253.35166000,  0.00971000
253.59272000,  0.00975000
253.83378000,  0.00973000
254.07483000,  0.00974000
254.31589000,  0.00987000
254.55695000,  0.01008000
254.79801000,  0.01024000
255.03907000,  0.01021000
255.28012000,  0.00995000
255.52118000,  0.00956000
255.76224000,  0.00919000
256.00330000,  0.00894000
256.24435000,  0.00881000
256.48541000,  0.00871000
256.72647000,  0.00860000
256.96753000,  0.00851000
257.20858000,  0.00851000
257.44964000,  0.00863000
257.69070000,  0.00886000
257.93176000,  0.00914000
258.17282000,  0.00941000
258.41387000,  0.00961000
258.65493000,  0.00972000
258.89599000,  0.00973000
259.13705000,  0.00967000
259.37810000,  0.00956000
259.61916000,  0.00944000
259.86022000,  0.00931000
260.10128000,  0.00918000
260.34234000,  0.00909000
260.58339000,  0.00907000
260.82445000,  0.00914000
261.06551000,  0.00925000
261.30657000,  0.00930000
261.54762000,  0.00925000
261.78868000,  0.00912000
262.02974000,  0.00900000
262.27080000,  0.00896000
262.51185000,  0.00901000
262.75291000,  0.00911000
262.99397000,  0.00920000
263.23503000,  0.00928000
263.47609000,  0.00934000
263.71714000,  0.00937000
263.95820000,  0.00938000
264.19926000,  0.00939000
264.44032000,  0.00942000
264.68137000,  0.00944000
264.92243000,  0.00939000
265.16349000,  0.00921000
265.40455000,  0.00893000
