# wavenumber (k), Specular Transmittance [-]
160.54444000,  0.03858000
160.78550000,  0.03908000
161.02656000,  0.03955000
161.26761000,  0.03982000
161.50867000,  0.03982000
161.74973000,  0.03954000
161.99079000,  0.03903000
162.23184000,  0.03838000
162.47290000,  0.03775000
162.71396000,  0.03727000
162.95502000,  0.03698000
163.19608000,  0.03681000
163.43713000,  0.03665000
163.67819000,  0.03641000
163.91925000,  0.03612000
164.16031000,  0.03584000
164.40136000,  0.03569000
164.64242000,  0.03576000
164.88348000,  0.03603000
165.12454000,  0.03643000
165.36559000,  0.03686000
165.60665000,  0.03714000
165.84771000,  0.03717000
166.08877000,  0.03688000
166.32983000,  0.03629000
166.57088000,  0.03550000
166.81194000,  0.03470000
167.05300000,  0.03407000
167.29406000,  0.03374000
167.53511000,  0.03367000
167.77617000,  0.03379000
168.01723000,  0.03397000
168.25829000,  0.03423000
168.49934000,  0.03463000
168.74040000,  0.03521000
168.98146000,  0.03583000
169.22252000,  0.03624000
169.46358000,  0.03615000
169.70463000,  0.03543000
169.94569000,  0.03419000
170.18675000,  0.03283000
170.42781000,  0.03174000
170.66886000,  0.03115000
170.90992000,  0.03101000
171.15098000,  0.03114000
171.39204000,  0.03135000
171.63310000,  0.03159000
171.87415000,  0.03187000
172.11521000,  0.03219000
172.35627000,  0.03247000
172.59733000,  0.03256000
172.83838000,  0.03234000
173.07944000,  0.03180000
173.32050000,  0.03108000
173.56156000,  0.03043000
173.80261000,  0.03005000
174.04367000,  0.02996000
174.28473000,  0.02997000
174.52579000,  0.02985000
174.76685000,  0.02945000
175.00790000,  0.02891000
175.24896000,  0.02853000
175.49002000,  0.02856000
175.73108000,  0.02899000
175.97213000,  0.02954000
176.21319000,  0.02980000
176.45425000,  0.02953000
176.69531000,  0.02880000
176.93636000,  0.02794000
177.17742000,  0.02735000
177.41848000,  0.02726000
177.65954000,  0.02761000
177.90060000,  0.02814000
178.14165000,  0.02857000
178.38271000,  0.02873000
178.62377000,  0.02862000
178.86483000,  0.02836000
179.10588000,  0.02805000
179.34694000,  0.02776000
179.58800000,  0.02753000
179.82906000,  0.02741000
180.07012000,  0.02741000
180.31117000,  0.02747000
180.55223000,  0.02743000
180.79329000,  0.02719000
181.03435000,  0.02673000
181.27540000,  0.02622000
181.51646000,  0.02590000
181.75752000,  0.02594000
181.99858000,  0.02633000
182.23963000,  0.02687000
