# wavenumber (k), Specular Transmittance [-]
222.49627000,  0.01320000
222.73733000,  0.01332000
222.97839000,  0.01313000
223.21945000,  0.01264000
223.46050000,  0.01197000
223.70156000,  0.01132000
223.94262000,  0.01081000
224.18368000,  0.01059000
224.42474000,  0.01070000
224.66579000,  0.01112000
224.90685000,  0.01173000
225.14791000,  0.01244000
225.38897000,  0.01314000
225.63002000,  0.01377000
225.87108000,  0.01427000
226.11214000,  0.01454000
226.35320000,  0.01452000
226.59425000,  0.01421000
226.83531000,  0.01377000
227.07637000,  0.01340000
227.31743000,  0.01323000
227.55849000,  0.01327000
227.79954000,  0.01341000
228.04060000,  0.01352000
228.28166000,  0.01350000
228.52272000,  0.01333000
228.76377000,  0.01307000
229.00483000,  0.01282000
229.24589000,  0.01272000
229.48695000,  0.01286000
229.72801000,  0.01319000
229.96906000,  0.01355000
230.21012000,  0.01376000
230.45118000,  0.01376000
230.69224000,  0.01365000
230.93329000,  0.01357000
231.17435000,  0.01361000
231.41541000,  0.01370000
231.65647000,  0.01368000
231.89752000,  0.01353000
232.13858000,  0.01331000
232.37964000,  0.01313000
232.62070000,  0.01304000
232.86176000,  0.01297000
233.10281000,  0.01281000
233.34387000,  0.01256000
233.58493000,  0.01228000
233.82599000,  0.01208000
234.06704000,  0.01202000
234.30810000,  0.01211000
234.54916000,  0.01237000
234.79022000,  0.01281000
235.03127000,  0.01332000
235.27233000,  0.01373000
235.51339000,  0.01385000
235.75445000,  0.01360000
235.99551000,  0.01311000
236.23656000,  0.01264000
236.47762000,  0.01242000
236.71868000,  0.01254000
236.95974000,  0.01287000
237.20079000,  0.01313000
237.44185000,  0.01308000
237.68291000,  0.01267000
237.92397000,  0.01208000
238.16503000,  0.01160000
238.40608000,  0.01143000
238.64714000,  0.01159000
238.88820000,  0.01193000
239.12926000,  0.01221000
239.37031000,  0.01228000
239.61137000,  0.01216000
239.85243000,  0.01198000
240.09349000,  0.01187000
240.33454000,  0.01188000
240.57560000,  0.01198000
240.81666000,  0.01207000
241.05772000,  0.01212000
241.29878000,  0.01213000
241.53983000,  0.01209000
241.78089000,  0.01200000
242.02195000,  0.01183000
242.26301000,  0.01163000
242.50406000,  0.01154000
242.74512000,  0.01165000
242.98618000,  0.01200000
243.22724000,  0.01246000
243.46830000,  0.01290000
243.70935000,  0.01321000
243.95041000,  0.01338000
244.19147000,  0.01342000
244.43253000,  0.01333000
244.67358000,  0.01313000
244.91464000,  0.01289000
245.15570000,  0.01271000
245.39676000,  0.01272000
245.63781000,  0.01292000
245.87887000,  0.01317000
246.11993000,  0.01330000
246.36099000,  0.01321000
246.60205000,  0.01290000
246.84310000,  0.01243000
247.08416000,  0.01190000
247.32522000,  0.01141000
247.56628000,  0.01107000
247.80733000,  0.01094000
248.04839000,  0.01099000
248.28945000,  0.01112000
248.53051000,  0.01119000
248.77156000,  0.01111000
249.01262000,  0.01093000
249.25368000,  0.01077000
249.49474000,  0.01075000
249.73580000,  0.01089000
249.97685000,  0.01118000
250.21791000,  0.01153000
250.45897000,  0.01183000
250.70003000,  0.01198000
250.94108000,  0.01188000
251.18214000,  0.01153000
251.42320000,  0.01106000
251.66426000,  0.01069000
251.90532000,  0.01059000
252.14637000,  0.01079000
252.38743000,  0.01121000
252.62849000,  0.01168000
252.86955000,  0.01202000
253.11060000,  0.01216000
253.35166000,  0.01208000
253.59272000,  0.01186000
253.83378000,  0.01164000
254.07483000,  0.01151000
254.31589000,  0.01147000
254.55695000,  0.01145000
254.79801000,  0.01134000
255.03907000,  0.01108000
255.28012000,  0.01069000
255.52118000,  0.01027000
255.76224000,  0.00992000
256.00330000,  0.00975000
256.24435000,  0.00979000
256.48541000,  0.01001000
256.72647000,  0.01031000
256.96753000,  0.01058000
257.20858000,  0.01079000
257.44964000,  0.01095000
257.69070000,  0.01110000
257.93176000,  0.01128000
258.17282000,  0.01149000
258.41387000,  0.01176000
258.65493000,  0.01204000
258.89599000,  0.01222000
259.13705000,  0.01217000
259.37810000,  0.01182000
259.61916000,  0.01130000
259.86022000,  0.01086000
260.10128000,  0.01073000
260.34234000,  0.01095000
